CustomerID,Number_of_Orders,Total_Spend,Days_Since_Last_Purchase,group,group_name
14000.0,1,635.66,211,0,Low_Value & Inactive
14001.0,3,2043.08,46,2,Mid_Value
14002.0,2,529.73,134,2,Mid_Value
14004.0,7,4582.64,43,1,VIP
14005.0,5,2874.72,10,1,VIP
14006.0,3,962.19,116,2,Mid_Value
14009.0,2,695.61,198,2,Mid_Value
14012.0,1,328.8,278,0,Low_Value & Inactive
14013.0,3,473.02,110,2,Mid_Value
14014.0,1,505.18,77,0,Low_Value & Inactive
14015.0,1,917.34,53,2,Mid_Value
14016.0,4,4341.21,162,2,Mid_Value
14019.0,3,1421.61,47,2,Mid_Value
14020.0,2,642.8,17,2,Mid_Value
14021.0,3,631.9,155,2,Mid_Value
14022.0,1,440.0,225,0,Low_Value & Inactive
14023.0,2,584.07,7,2,Mid_Value
14024.0,2,327.7,122,0,Low_Value & Inactive
14027.0,1,104.82,61,0,Low_Value & Inactive
14029.0,2,467.66,63,2,Mid_Value
14030.0,8,2358.84,18,1,VIP
14031.0,19,17286.86,7,1,VIP
14032.0,11,2975.59,2,1,VIP
14034.0,3,648.89,22,2,Mid_Value
14035.0,5,1428.02,29,1,VIP
14036.0,1,626.65,285,0,Low_Value & Inactive
14037.0,2,147.2,176,0,Low_Value & Inactive
14038.0,3,1560.38,78,2,Mid_Value
14039.0,1,152.2,33,0,Low_Value & Inactive
14040.0,12,3560.32,41,1,VIP
14041.0,1,141.41,266,0,Low_Value & Inactive
14044.0,4,646.42,27,2,Mid_Value
14045.0,4,1659.75,109,2,Mid_Value
14046.0,1,154.99,284,0,Low_Value & Inactive
14047.0,5,1308.61,9,1,VIP
14048.0,1,409.93,305,0,Low_Value & Inactive
14049.0,4,5578.72,17,1,VIP
14050.0,2,746.36,32,2,Mid_Value
14051.0,23,15610.39,1,1,VIP
14052.0,1,225.36,20,0,Low_Value & Inactive
14053.0,2,260.25,124,0,Low_Value & Inactive
14054.0,1,92.46,65,0,Low_Value & Inactive
14055.0,1,725.64,106,2,Mid_Value
14056.0,23,8152.71,1,1,VIP
14057.0,17,6211.66,24,1,VIP
14059.0,1,183.6,267,0,Low_Value & Inactive
14060.0,19,6140.42,5,1,VIP
14062.0,12,10464.85,10,1,VIP
14064.0,5,1334.34,29,2,Mid_Value
14066.0,1,152.55,267,0,Low_Value & Inactive
14067.0,2,374.7,64,2,Mid_Value
14068.0,1,265.85,320,0,Low_Value & Inactive
14071.0,8,1437.57,4,1,VIP
14073.0,1,151.04,32,0,Low_Value & Inactive
14075.0,3,942.26,5,1,VIP
14076.0,1,118.67,129,0,Low_Value & Inactive
14077.0,5,499.42,41,2,Mid_Value
14078.0,6,1049.37,102,2,Mid_Value
14079.0,1,375.1,125,0,Low_Value & Inactive
14080.0,1,45.6,33,0,Low_Value & Inactive
14081.0,2,921.62,302,2,Mid_Value
14082.0,1,182.25,365,0,Low_Value & Inactive
14083.0,9,1002.9,4,1,VIP
14085.0,18,4421.29,2,1,VIP
14087.0,1,191.47,3,2,Mid_Value
14088.0,13,50491.81,10,1,VIP
14089.0,1,158.75,57,0,Low_Value & Inactive
14090.0,1,76.32,325,0,Low_Value & Inactive
14092.0,14,4076.91,8,1,VIP
14093.0,1,433.86,12,2,Mid_Value
14096.0,17,65164.79,4,1,VIP
14098.0,1,147.35,37,0,Low_Value & Inactive
14099.0,11,3104.17,16,1,VIP
14100.0,1,191.95,138,0,Low_Value & Inactive
14101.0,6,5976.79,74,1,VIP
14102.0,5,1105.88,5,1,VIP
14104.0,2,216.21,155,0,Low_Value & Inactive
14105.0,1,1266.23,239,2,Mid_Value
14107.0,7,2703.23,52,1,VIP
14108.0,2,597.91,31,2,Mid_Value
14109.0,1,144.2,73,0,Low_Value & Inactive
14110.0,12,5683.15,4,1,VIP
14111.0,4,692.85,14,2,Mid_Value
14112.0,7,2915.15,23,1,VIP
14113.0,4,1840.42,4,1,VIP
14114.0,2,386.53,274,0,Low_Value & Inactive
14116.0,5,1382.74,20,1,VIP
14117.0,1,90.0,144,0,Low_Value & Inactive
14121.0,4,2780.15,4,1,VIP
14124.0,1,419.58,84,0,Low_Value & Inactive
14125.0,3,2720.63,11,1,VIP
14126.0,3,706.13,8,2,Mid_Value
14127.0,3,709.71,123,2,Mid_Value
14128.0,2,637.5,61,2,Mid_Value
14129.0,5,1123.86,2,1,VIP
14130.0,1,480.91,319,0,Low_Value & Inactive
14132.0,11,3586.03,2,1,VIP
14133.0,3,605.64,130,2,Mid_Value
14135.0,15,4690.31,2,1,VIP
14138.0,2,965.88,2,1,VIP
14139.0,1,415.82,46,2,Mid_Value
14140.0,2,935.05,4,2,Mid_Value
14141.0,4,915.13,3,1,VIP
14142.0,1,311.81,373,0,Low_Value & Inactive
14143.0,1,115.8,134,0,Low_Value & Inactive
14145.0,4,3742.2,47,1,VIP
14146.0,5,4191.0,9,1,VIP
14147.0,2,483.4,78,2,Mid_Value
14148.0,1,157.2,234,0,Low_Value & Inactive
14149.0,1,446.62,221,0,Low_Value & Inactive
14150.0,2,658.64,36,2,Mid_Value
14152.0,2,621.29,75,2,Mid_Value
14154.0,2,1345.62,239,2,Mid_Value
14155.0,1,118.75,266,0,Low_Value & Inactive
14156.0,55,117210.08,10,1,VIP
14157.0,2,424.89,20,2,Mid_Value
14158.0,1,507.66,40,2,Mid_Value
14159.0,11,4630.35,20,1,VIP
14161.0,3,1097.62,216,2,Mid_Value
14162.0,2,289.36,174,0,Low_Value & Inactive
14163.0,4,2445.91,87,2,Mid_Value
14164.0,2,1631.77,71,2,Mid_Value
14165.0,1,120.44,276,0,Low_Value & Inactive
14167.0,4,562.59,39,2,Mid_Value
14171.0,1,363.79,98,0,Low_Value & Inactive
14173.0,4,450.84,11,2,Mid_Value
14174.0,1,134.46,33,0,Low_Value & Inactive
14175.0,3,3222.3,60,1,VIP
14176.0,4,576.9,297,2,Mid_Value
14177.0,4,549.46,86,2,Mid_Value
14178.0,7,1600.26,9,1,VIP
14179.0,2,701.57,41,2,Mid_Value
14180.0,25,4748.52,11,1,VIP
14184.0,1,452.89,67,0,Low_Value & Inactive
14185.0,1,197.65,331,0,Low_Value & Inactive
14188.0,6,2054.36,31,1,VIP
14189.0,15,4654.08,2,1,VIP
14191.0,13,4684.76,2,1,VIP
14193.0,2,853.39,68,2,Mid_Value
14194.0,21,11349.52,5,1,VIP
14195.0,2,1012.0,202,2,Mid_Value
14196.0,1,335.52,107,0,Low_Value & Inactive
14198.0,4,701.4,18,2,Mid_Value
14199.0,1,185.4,218,0,Low_Value & Inactive
14201.0,7,747.44,60,2,Mid_Value
14204.0,1,150.61,2,2,Mid_Value
14205.0,2,466.7,17,2,Mid_Value
14206.0,1,328.16,239,0,Low_Value & Inactive
14208.0,1,151.74,95,0,Low_Value & Inactive
14209.0,6,2073.43,11,1,VIP
14210.0,6,1905.84,106,2,Mid_Value
14211.0,9,2241.1,53,1,VIP
14212.0,1,1070.48,90,2,Mid_Value
14214.0,5,1004.38,31,2,Mid_Value
14215.0,6,1789.72,12,1,VIP
14216.0,4,1839.3,3,1,VIP
14217.0,17,2004.98,2,1,VIP
14218.0,1,169.48,43,0,Low_Value & Inactive
14219.0,1,89.94,4,0,Low_Value & Inactive
14220.0,2,632.4,247,0,Low_Value & Inactive
14221.0,9,3432.8,42,1,VIP
14222.0,1,683.17,177,0,Low_Value & Inactive
14223.0,3,991.13,92,2,Mid_Value
14224.0,4,1009.73,110,2,Mid_Value
14226.0,5,2214.79,29,1,VIP
14227.0,10,3350.96,26,1,VIP
14229.0,3,1547.2,52,2,Mid_Value
14231.0,3,925.71,184,2,Mid_Value
14232.0,5,2048.07,43,1,VIP
14233.0,4,1462.72,49,2,Mid_Value
14234.0,4,754.12,22,2,Mid_Value
14235.0,5,3144.86,75,1,VIP
14236.0,2,490.86,81,2,Mid_Value
14237.0,1,161.0,373,0,Low_Value & Inactive
14238.0,1,146.85,326,0,Low_Value & Inactive
14239.0,11,2380.85,43,1,VIP
14240.0,2,890.34,30,2,Mid_Value
14241.0,1,213.7,184,0,Low_Value & Inactive
14242.0,2,280.55,235,0,Low_Value & Inactive
14243.0,10,2588.77,9,1,VIP
14245.0,2,1693.45,220,2,Mid_Value
14246.0,3,1474.06,111,2,Mid_Value
14247.0,1,136.77,278,0,Low_Value & Inactive
14248.0,1,302.58,318,0,Low_Value & Inactive
14250.0,3,1904.05,7,1,VIP
14251.0,5,2879.7,2,1,VIP
14256.0,2,969.06,260,2,Mid_Value
14257.0,5,3099.72,64,1,VIP
14258.0,9,12669.98,9,1,VIP
14259.0,1,120.0,142,0,Low_Value & Inactive
14261.0,2,1163.45,51,2,Mid_Value
14262.0,8,2618.23,8,1,VIP
14264.0,2,333.97,155,0,Low_Value & Inactive
14265.0,2,530.18,109,2,Mid_Value
14267.0,3,1516.24,163,2,Mid_Value
14270.0,1,492.65,332,0,Low_Value & Inactive
14271.0,1,112.32,226,0,Low_Value & Inactive
14272.0,2,437.96,74,2,Mid_Value
14273.0,4,559.97,51,2,Mid_Value
14276.0,3,1119.74,99,2,Mid_Value
14277.0,3,4188.0,15,1,VIP
14280.0,1,134.04,197,0,Low_Value & Inactive
14282.0,15,3701.44,3,1,VIP
14284.0,2,595.25,31,2,Mid_Value
14285.0,4,1910.01,21,1,VIP
14286.0,3,4628.75,24,1,VIP
14287.0,3,176.63,8,2,Mid_Value
14288.0,1,426.6,213,0,Low_Value & Inactive
14289.0,6,911.26,9,1,VIP
14290.0,5,2314.65,11,1,VIP
14291.0,11,3883.25,2,1,VIP
14292.0,9,4871.93,8,1,VIP
14293.0,4,1046.56,3,1,VIP
14295.0,1,166.2,40,0,Low_Value & Inactive
14297.0,4,1305.33,18,1,VIP
14298.0,44,51527.3,8,1,VIP
14299.0,9,3965.62,8,1,VIP
14300.0,1,43.2,19,0,Low_Value & Inactive
14301.0,1,640.14,117,0,Low_Value & Inactive
14304.0,1,383.45,223,0,Low_Value & Inactive
14305.0,3,1858.96,71,2,Mid_Value
14306.0,2,2093.32,51,2,Mid_Value
14307.0,6,2995.72,89,1,VIP
14309.0,9,2352.53,8,1,VIP
14311.0,1,310.26,243,0,Low_Value & Inactive
14312.0,6,1611.59,47,1,VIP
14314.0,1,120.0,107,0,Low_Value & Inactive
14315.0,6,2481.13,45,1,VIP
14317.0,1,508.58,65,2,Mid_Value
14320.0,2,477.79,207,0,Low_Value & Inactive
14321.0,5,1530.75,11,1,VIP
14323.0,2,605.06,115,2,Mid_Value
14326.0,1,183.85,242,0,Low_Value & Inactive
14327.0,1,311.65,163,0,Low_Value & Inactive
14329.0,7,4975.24,17,1,VIP
14331.0,2,462.66,124,2,Mid_Value
14332.0,3,840.21,23,2,Mid_Value
14333.0,1,415.2,68,0,Low_Value & Inactive
14334.0,8,2552.21,17,1,VIP
14335.0,2,454.86,16,2,Mid_Value
14336.0,4,1614.91,17,1,VIP
14338.0,2,588.22,161,2,Mid_Value
14339.0,1,309.52,243,0,Low_Value & Inactive
14340.0,1,134.7,219,0,Low_Value & Inactive
14341.0,8,2166.98,45,1,VIP
14342.0,4,668.56,21,2,Mid_Value
14344.0,8,889.93,127,2,Mid_Value
14345.0,1,108.98,39,0,Low_Value & Inactive
14346.0,2,1021.58,121,2,Mid_Value
14348.0,1,409.57,260,0,Low_Value & Inactive
14349.0,1,133.5,10,0,Low_Value & Inactive
14350.0,1,282.93,274,0,Low_Value & Inactive
14351.0,1,51.0,165,0,Low_Value & Inactive
14352.0,4,1078.96,157,2,Mid_Value
14353.0,1,90.6,215,0,Low_Value & Inactive
14354.0,2,163.62,6,2,Mid_Value
14355.0,1,174.4,366,0,Low_Value & Inactive
14356.0,2,701.23,80,2,Mid_Value
14357.0,1,225.12,43,0,Low_Value & Inactive
14359.0,3,912.18,19,2,Mid_Value
14360.0,4,2118.03,32,1,VIP
14362.0,1,151.5,22,0,Low_Value & Inactive
14364.0,8,3717.35,109,1,VIP
14367.0,16,9227.82,8,1,VIP
14368.0,1,155.0,320,0,Low_Value & Inactive
14371.0,1,100.5,295,0,Low_Value & Inactive
14373.0,1,76.55,358,0,Low_Value & Inactive
14375.0,1,235.56,185,0,Low_Value & Inactive
14377.0,2,617.05,191,2,Mid_Value
14379.0,2,348.1,44,2,Mid_Value
14381.0,1,202.68,52,0,Low_Value & Inactive
14382.0,1,615.49,26,2,Mid_Value
14383.0,3,1247.69,38,2,Mid_Value
14385.0,3,202.11,9,2,Mid_Value
14386.0,1,142.4,297,0,Low_Value & Inactive
14387.0,3,1727.6,33,2,Mid_Value
14388.0,8,3212.84,10,1,VIP
14389.0,2,1043.46,65,2,Mid_Value
14390.0,9,4642.57,10,1,VIP
14393.0,1,67.95,218,0,Low_Value & Inactive
14395.0,9,3479.91,2,1,VIP
14396.0,2,487.99,65,2,Mid_Value
14397.0,19,2612.96,3,1,VIP
14400.0,1,574.7,149,0,Low_Value & Inactive
14401.0,13,4051.48,4,1,VIP
14403.0,4,1475.81,130,2,Mid_Value
14404.0,6,1449.32,34,1,VIP
14406.0,1,156.75,119,0,Low_Value & Inactive
14407.0,6,2157.73,107,2,Mid_Value
14408.0,7,2599.03,11,1,VIP
14409.0,6,2059.45,71,1,VIP
14410.0,9,1100.27,92,2,Mid_Value
14411.0,1,1063.0,311,0,Low_Value & Inactive
14412.0,2,770.03,43,2,Mid_Value
14413.0,1,121.05,362,0,Low_Value & Inactive
14414.0,7,1496.98,92,2,Mid_Value
14415.0,13,5855.57,1,1,VIP
14416.0,2,490.22,22,2,Mid_Value
14418.0,3,1937.25,4,1,VIP
14419.0,6,1051.79,11,1,VIP
14420.0,1,387.52,99,0,Low_Value & Inactive
14421.0,2,813.11,57,2,Mid_Value
14422.0,6,4263.64,1,1,VIP
14423.0,1,265.2,218,0,Low_Value & Inactive
14424.0,1,322.08,18,2,Mid_Value
14426.0,10,4481.67,24,1,VIP
14427.0,2,363.34,50,2,Mid_Value
14428.0,5,1224.06,7,1,VIP
14431.0,1,470.36,303,0,Low_Value & Inactive
14432.0,6,2248.5,10,1,VIP
14434.0,6,1372.8,22,1,VIP
14436.0,1,89.06,99,0,Low_Value & Inactive
14437.0,1,63.0,366,0,Low_Value & Inactive
14438.0,1,131.9,306,0,Low_Value & Inactive
14439.0,1,2661.24,320,2,Mid_Value
14440.0,5,2357.68,8,1,VIP
14441.0,4,1712.89,1,1,VIP
14442.0,2,1589.82,205,2,Mid_Value
14443.0,4,1420.2,54,2,Mid_Value
14446.0,4,1010.35,1,1,VIP
14447.0,5,1163.23,19,1,VIP
14448.0,2,375.35,9,2,Mid_Value
14449.0,4,885.8,19,2,Mid_Value
14450.0,3,483.25,181,2,Mid_Value
14451.0,2,643.9,60,2,Mid_Value
14452.0,2,259.05,11,2,Mid_Value
14453.0,1,119.93,190,0,Low_Value & Inactive
14456.0,9,3017.28,5,1,VIP
14457.0,1,113.64,311,0,Low_Value & Inactive
14459.0,1,1837.92,155,2,Mid_Value
14460.0,3,434.34,110,2,Mid_Value
14461.0,3,2103.06,148,2,Mid_Value
14462.0,11,1980.57,66,1,VIP
14463.0,3,529.62,98,2,Mid_Value
14465.0,3,1038.44,247,2,Mid_Value
14466.0,7,2272.4,29,1,VIP
14467.0,4,596.26,18,2,Mid_Value
14470.0,2,461.19,12,2,Mid_Value
14472.0,8,1852.67,104,2,Mid_Value
14473.0,2,234.34,74,0,Low_Value & Inactive
14474.0,1,547.66,46,2,Mid_Value
14475.0,3,925.85,72,2,Mid_Value
14476.0,1,193.0,257,0,Low_Value & Inactive
14477.0,4,1309.6,20,1,VIP
14479.0,2,316.25,254,0,Low_Value & Inactive
14480.0,1,279.05,11,2,Mid_Value
14481.0,2,636.51,165,2,Mid_Value
14482.0,6,2022.81,18,1,VIP
14483.0,1,137.1,282,0,Low_Value & Inactive
14484.0,1,321.92,50,0,Low_Value & Inactive
14485.0,1,162.8,39,0,Low_Value & Inactive
14487.0,6,1165.48,27,1,VIP
14488.0,1,1064.28,68,2,Mid_Value
14489.0,1,463.38,207,0,Low_Value & Inactive
14491.0,2,340.93,175,0,Low_Value & Inactive
14493.0,5,2383.24,7,1,VIP
14494.0,1,139.56,26,0,Low_Value & Inactive
14495.0,2,123.8,51,0,Low_Value & Inactive
14496.0,2,538.81,312,0,Low_Value & Inactive
14497.0,1,475.37,309,0,Low_Value & Inactive
14498.0,5,1957.32,43,1,VIP
14499.0,3,808.44,26,2,Mid_Value
14500.0,3,356.85,88,2,Mid_Value
14501.0,2,251.21,184,0,Low_Value & Inactive
14502.0,11,2429.83,20,1,VIP
14503.0,6,3543.26,3,1,VIP
14504.0,4,673.26,47,2,Mid_Value
14505.0,8,5859.43,17,1,VIP
14506.0,5,1960.65,17,1,VIP
14507.0,6,1367.88,24,1,VIP
14508.0,2,268.05,22,2,Mid_Value
14511.0,5,1314.81,11,1,VIP
14512.0,2,275.28,188,0,Low_Value & Inactive
14513.0,3,455.59,101,2,Mid_Value
14514.0,3,990.2,61,2,Mid_Value
14515.0,6,2076.89,18,1,VIP
14517.0,2,330.45,33,2,Mid_Value
14518.0,1,174.37,64,0,Low_Value & Inactive
14520.0,2,270.6,2,2,Mid_Value
14522.0,4,974.54,24,2,Mid_Value
14523.0,1,241.09,108,0,Low_Value & Inactive
14524.0,9,1843.83,32,1,VIP
14525.0,9,4215.9,20,1,VIP
14527.0,55,8507.13,3,1,VIP
14528.0,1,364.22,37,2,Mid_Value
14529.0,3,578.61,60,2,Mid_Value
14530.0,6,2862.11,26,1,VIP
14532.0,4,932.85,236,2,Mid_Value
14533.0,7,1949.72,25,1,VIP
14534.0,18,4397.3,3,1,VIP
14535.0,3,2854.84,60,2,Mid_Value
14536.0,1,170.95,260,0,Low_Value & Inactive
14537.0,1,355.56,58,0,Low_Value & Inactive
14538.0,2,388.25,65,2,Mid_Value
14539.0,2,537.48,16,2,Mid_Value
14540.0,3,952.66,10,2,Mid_Value
14541.0,8,1453.35,59,2,Mid_Value
14542.0,1,103.25,186,0,Low_Value & Inactive
14543.0,16,3599.73,29,1,VIP
14544.0,2,2004.3,24,2,Mid_Value
14546.0,5,2573.93,5,1,VIP
14547.0,8,3974.75,4,1,VIP
14548.0,2,652.8,151,2,Mid_Value
14549.0,1,289.24,311,0,Low_Value & Inactive
14550.0,2,757.37,11,2,Mid_Value
14551.0,2,186.23,18,2,Mid_Value
14552.0,1,164.22,152,0,Low_Value & Inactive
14553.0,5,859.27,19,2,Mid_Value
14554.0,4,2279.49,10,1,VIP
14555.0,2,312.54,57,2,Mid_Value
14557.0,1,788.38,85,2,Mid_Value
14560.0,22,2237.77,7,1,VIP
14561.0,3,1080.76,76,2,Mid_Value
14562.0,18,5006.77,4,1,VIP
14565.0,4,3099.12,96,2,Mid_Value
14566.0,1,1432.0,111,2,Mid_Value
14567.0,2,1530.36,57,2,Mid_Value
14569.0,1,227.39,1,2,Mid_Value
14570.0,2,218.06,281,0,Low_Value & Inactive
14572.0,7,2804.54,3,1,VIP
14573.0,9,1639.82,180,2,Mid_Value
14576.0,1,35.4,372,0,Low_Value & Inactive
14577.0,4,859.71,13,2,Mid_Value
14578.0,1,168.63,3,2,Mid_Value
14581.0,1,138.6,17,0,Low_Value & Inactive
14582.0,1,114.11,41,0,Low_Value & Inactive
14583.0,5,986.96,6,1,VIP
14584.0,4,1033.06,169,2,Mid_Value
14585.0,1,157.05,50,0,Low_Value & Inactive
14586.0,1,237.36,277,0,Low_Value & Inactive
14587.0,9,1580.29,19,1,VIP
14589.0,1,39.75,372,0,Low_Value & Inactive
14591.0,4,1320.21,15,1,VIP
14592.0,3,557.94,35,2,Mid_Value
14593.0,3,617.15,22,2,Mid_Value
14594.0,2,363.33,7,2,Mid_Value
14595.0,6,1740.6,20,1,VIP
14597.0,2,866.24,11,2,Mid_Value
14598.0,1,221.97,44,0,Low_Value & Inactive
14600.0,1,393.33,306,0,Low_Value & Inactive
14601.0,1,213.96,11,2,Mid_Value
14603.0,1,660.0,275,0,Low_Value & Inactive
14606.0,93,12076.15,1,1,VIP
14607.0,14,16209.5,16,1,VIP
14608.0,4,1785.15,4,1,VIP
14609.0,4,601.56,72,2,Mid_Value
14616.0,3,406.08,243,0,Low_Value & Inactive
14618.0,3,553.44,9,2,Mid_Value
14619.0,1,394.44,246,0,Low_Value & Inactive
14620.0,2,412.78,206,0,Low_Value & Inactive
14621.0,5,1788.36,1,1,VIP
14622.0,1,320.58,185,0,Low_Value & Inactive
14623.0,5,886.7,32,2,Mid_Value
14624.0,2,225.85,57,0,Low_Value & Inactive
14625.0,2,899.63,196,2,Mid_Value
14626.0,4,2791.27,24,1,VIP
14628.0,2,671.96,91,2,Mid_Value
14629.0,2,955.26,4,2,Mid_Value
14631.0,3,1006.98,51,2,Mid_Value
14632.0,1,114.56,263,0,Low_Value & Inactive
14633.0,1,344.9,266,0,Low_Value & Inactive
14636.0,2,609.85,36,2,Mid_Value
14638.0,1,443.6,51,2,Mid_Value
14639.0,6,2984.49,52,1,VIP
14640.0,6,2107.38,24,1,VIP
14641.0,1,110.46,22,0,Low_Value & Inactive
14642.0,1,96.12,59,0,Low_Value & Inactive
14643.0,2,693.81,170,2,Mid_Value
14644.0,2,830.76,68,2,Mid_Value
14645.0,2,597.09,157,2,Mid_Value
14646.0,73,280206.02,2,1,VIP
14647.0,1,236.04,201,0,Low_Value & Inactive
14649.0,4,1402.59,5,1,VIP
14651.0,2,653.75,67,2,Mid_Value
14652.0,1,114.18,77,0,Low_Value & Inactive
14653.0,7,1926.65,1,1,VIP
14655.0,4,1932.23,8,1,VIP
14656.0,2,291.05,169,0,Low_Value & Inactive
14657.0,4,848.22,18,2,Mid_Value
14658.0,2,247.15,5,2,Mid_Value
14659.0,9,2529.93,9,1,VIP
14660.0,2,285.74,87,0,Low_Value & Inactive
14661.0,1,107.95,27,0,Low_Value & Inactive
14662.0,4,741.37,29,2,Mid_Value
14664.0,2,636.24,20,2,Mid_Value
14665.0,5,1835.7,61,2,Mid_Value
14666.0,1,195.25,24,0,Low_Value & Inactive
14667.0,25,9175.04,11,1,VIP
14669.0,3,1259.24,242,2,Mid_Value
14670.0,2,392.86,280,0,Low_Value & Inactive
14672.0,2,765.55,235,2,Mid_Value
14673.0,5,1736.4,3,1,VIP
14675.0,1,596.36,16,2,Mid_Value
14676.0,6,2548.24,31,1,VIP
14680.0,16,28754.11,25,1,VIP
14681.0,3,498.95,71,2,Mid_Value
14682.0,2,52.0,188,0,Low_Value & Inactive
14684.0,5,1201.51,26,2,Mid_Value
14687.0,1,628.38,107,0,Low_Value & Inactive
14688.0,21,5579.1,8,1,VIP
14689.0,1,112.8,209,0,Low_Value & Inactive
14690.0,2,355.05,44,2,Mid_Value
14691.0,5,2114.33,31,1,VIP
14692.0,4,591.55,137,2,Mid_Value
14693.0,1,172.9,265,0,Low_Value & Inactive
14696.0,7,2078.95,4,1,VIP
14697.0,2,188.61,218,0,Low_Value & Inactive
14698.0,5,1217.27,2,1,VIP
14699.0,1,109.13,214,0,Low_Value & Inactive
14700.0,3,2195.1,32,1,VIP
14701.0,9,2526.09,11,1,VIP
14702.0,17,3251.79,1,1,VIP
14703.0,1,318.17,15,2,Mid_Value
14704.0,9,1493.96,11,1,VIP
14705.0,1,179.0,199,0,Low_Value & Inactive
14708.0,3,1126.37,3,1,VIP
14709.0,13,4921.04,15,1,VIP
14710.0,4,599.48,14,2,Mid_Value
14711.0,11,2839.62,10,1,VIP
14712.0,3,917.07,29,2,Mid_Value
14713.0,11,2662.2,9,1,VIP
14714.0,1,160.19,24,0,Low_Value & Inactive
14715.0,4,867.38,25,2,Mid_Value
14716.0,2,307.51,43,2,Mid_Value
14719.0,5,1581.84,2,1,VIP
14720.0,3,663.81,6,2,Mid_Value
14722.0,1,180.42,147,0,Low_Value & Inactive
14723.0,6,1122.36,10,1,VIP
14725.0,1,655.58,25,2,Mid_Value
14727.0,1,268.58,274,0,Low_Value & Inactive
14729.0,1,313.49,374,0,Low_Value & Inactive
14730.0,8,1897.57,1,1,VIP
14731.0,3,380.02,47,2,Mid_Value
14732.0,8,2702.49,8,1,VIP
14733.0,12,9585.91,16,1,VIP
14735.0,32,6065.69,4,1,VIP
14737.0,3,1164.55,4,1,VIP
14738.0,7,1314.45,43,2,Mid_Value
14739.0,7,3902.28,4,1,VIP
14740.0,3,1448.21,197,2,Mid_Value
14741.0,6,1400.34,12,1,VIP
14744.0,7,1099.98,16,1,VIP
14745.0,5,1220.26,113,2,Mid_Value
14747.0,1,328.2,249,0,Low_Value & Inactive
14748.0,5,1415.75,29,1,VIP
14752.0,1,389.64,44,2,Mid_Value
14753.0,1,563.15,87,2,Mid_Value
14754.0,2,638.05,45,2,Mid_Value
14755.0,11,5010.28,10,1,VIP
14756.0,1,738.96,15,2,Mid_Value
14757.0,1,420.5,75,0,Low_Value & Inactive
14758.0,4,1484.06,145,2,Mid_Value
14759.0,3,1625.97,5,1,VIP
14760.0,1,89.2,297,0,Low_Value & Inactive
14761.0,2,255.9,59,0,Low_Value & Inactive
14762.0,1,300.52,264,0,Low_Value & Inactive
14764.0,1,278.3,47,0,Low_Value & Inactive
14765.0,3,254.11,29,2,Mid_Value
14766.0,6,2473.37,8,1,VIP
14768.0,2,192.6,17,2,Mid_Value
14769.0,8,10416.98,3,1,VIP
14770.0,2,876.42,232,2,Mid_Value
14772.0,1,139.26,112,0,Low_Value & Inactive
14775.0,3,1011.9,58,2,Mid_Value
14776.0,11,2538.3,51,1,VIP
14778.0,2,730.86,127,2,Mid_Value
14779.0,3,386.15,281,0,Low_Value & Inactive
14780.0,2,447.68,55,2,Mid_Value
14782.0,1,200.1,320,0,Low_Value & Inactive
14784.0,2,289.99,26,2,Mid_Value
14785.0,2,77.4,10,0,Low_Value & Inactive
14788.0,2,679.44,7,2,Mid_Value
14789.0,1,197.64,29,0,Low_Value & Inactive
14790.0,4,745.06,17,2,Mid_Value
14792.0,1,6.2,64,0,Low_Value & Inactive
14793.0,1,228.99,21,0,Low_Value & Inactive
14794.0,7,1319.91,3,1,VIP
14795.0,1,131.45,166,0,Low_Value & Inactive
14796.0,17,7975.49,1,1,VIP
14798.0,3,173.74,53,0,Low_Value & Inactive
14799.0,1,157.7,51,0,Low_Value & Inactive
14800.0,12,4331.79,48,1,VIP
14801.0,1,189.34,61,0,Low_Value & Inactive
14803.0,3,845.55,162,2,Mid_Value
14804.0,1,353.27,9,2,Mid_Value
14805.0,4,546.4,15,2,Mid_Value
14806.0,1,193.39,75,0,Low_Value & Inactive
14808.0,8,2718.6,40,1,VIP
14810.0,11,2085.33,41,1,VIP
14813.0,2,152.88,370,0,Low_Value & Inactive
14815.0,2,778.5,37,2,Mid_Value
14816.0,1,271.85,197,0,Low_Value & Inactive
14817.0,2,1110.34,200,2,Mid_Value
14818.0,3,657.8,74,2,Mid_Value
14819.0,2,272.07,64,0,Low_Value & Inactive
14820.0,4,507.29,21,2,Mid_Value
14821.0,1,48.8,367,0,Low_Value & Inactive
14823.0,3,321.43,180,0,Low_Value & Inactive
14824.0,4,1127.71,10,1,VIP
14825.0,12,2221.01,4,1,VIP
14828.0,3,2139.76,197,2,Mid_Value
14829.0,4,697.55,29,2,Mid_Value
14830.0,1,188.88,53,0,Low_Value & Inactive
14834.0,6,1720.3,18,1,VIP
14836.0,3,102.45,10,2,Mid_Value
14837.0,4,1649.5,90,2,Mid_Value
14840.0,1,62.85,268,0,Low_Value & Inactive
14841.0,6,3295.76,53,1,VIP
14842.0,4,2824.69,44,1,VIP
14844.0,4,3189.81,64,1,VIP
14847.0,1,309.4,149,0,Low_Value & Inactive
14849.0,25,7930.54,22,1,VIP
14850.0,1,325.75,312,0,Low_Value & Inactive
14851.0,2,511.35,23,2,Mid_Value
14852.0,6,2836.69,58,1,VIP
