CustomerID,Number_of_Orders,Total_Spend,Total_Items_Purchased,Product_Diversity,Days_Since_Last_Purchase,Customer_Lifetime_Days,Average_Order_Value
14276.0,3,1119.74,744,52,3,191,373.24666666666667
14277.0,1,1629.03,855,71,117,0,1629.03
14280.0,1,134.04,52,8,101,0,134.04
14282.0,9,2467.54,1788,58,14,257,274.1711111111111
14285.0,1,5.9,2,1,81,0,5.9
14286.0,1,2050.08,1998,141,147,0,2050.08
14287.0,2,83.28,216,4,103,0,41.64
14288.0,1,426.6,188,16,118,0,426.6
14289.0,5,832.78,278,33,39,154,166.55599999999998
14290.0,1,777.56,220,23,266,0,777.5600000000001
14291.0,7,2355.54,1478,96,25,154,336.5057142857143
14292.0,4,2590.21,825,50,50,137,647.5525
14293.0,3,739.41,427,40,51,221,246.47
14297.0,1,232.6,78,11,179,0,232.6
14298.0,37,41182.51,47694,720,4,261,1113.0408108108109
14299.0,5,2437.14,922,70,12,258,487.428
14301.0,1,640.14,606,13,21,0,640.14
14304.0,1,383.45,139,17,127,0,383.45
14305.0,2,1048.45,582,62,18,21,524.225
14307.0,4,2307.89,1711,119,39,238,576.9725
14309.0,6,1310.02,964,57,73,189,218.33666666666667
14311.0,1,310.26,146,20,147,0,310.26
14312.0,4,854.59,385,42,91,150,213.6475
14314.0,1,120.0,296,8,11,0,120.0
14315.0,5,1550.15,689,49,34,137,310.03000000000003
14320.0,2,477.79,325,29,111,126,238.895
14321.0,3,900.65,1516,75,21,216,300.21666666666664
14323.0,2,605.06,350,32,19,123,302.53000000000003
14326.0,1,183.85,103,8,146,0,183.85
14327.0,1,311.65,139,12,68,0,311.65
14329.0,4,3485.03,2184,169,13,220,871.2575
14331.0,2,462.66,252,27,29,10,231.32999999999998
14332.0,1,119.04,48,2,52,0,119.04
14334.0,6,2013.51,1427,87,27,235,335.585
14335.0,1,347.5,337,40,1,0,347.5
14336.0,3,1114.39,989,53,102,77,371.46333333333337
14338.0,2,588.22,335,30,66,35,294.11
14339.0,1,309.52,168,14,147,0,309.52
14340.0,1,134.7,58,6,123,0,134.7
14341.0,6,1139.52,709,54,35,188,189.92
14342.0,2,419.74,176,11,42,73,209.87
14344.0,8,889.93,477,56,32,241,111.24125000000001
14346.0,2,1021.58,605,55,25,176,510.79
14348.0,1,409.57,183,18,164,0,409.57
14350.0,1,282.93,183,18,179,0,282.93
14351.0,1,51.0,12,1,69,0,51.0
14352.0,4,1078.96,538,44,61,116,269.74
14353.0,1,90.6,64,6,119,0,90.6
14355.0,1,174.4,92,11,270,0,174.4
14364.0,8,3717.35,1967,61,13,102,464.66875
14367.0,10,5419.7,2562,209,42,138,541.97
14368.0,1,155.0,36,8,224,0,155.0
14371.0,1,100.5,34,4,199,0,100.5
14373.0,1,76.55,17,4,262,0,76.55
14375.0,1,235.56,184,57,90,0,235.56
14377.0,2,617.05,219,11,96,70,308.525
14379.0,1,110.98,128,17,199,0,110.98
14383.0,1,242.09,201,15,68,0,242.09
14386.0,1,142.4,54,7,201,0,142.4
14387.0,1,440.76,209,40,14,0,440.76
14388.0,5,1835.11,1179,80,26,251,367.02200000000005
14389.0,1,311.14,189,19,95,0,311.14
14390.0,4,1590.71,739,95,49,228,397.6775
14393.0,1,67.95,13,5,122,0,67.95
14395.0,6,1952.32,970,114,82,194,325.3866666666667
14396.0,1,110.35,39,34,275,0,110.35000000000001
14397.0,9,856.0,652,13,14,103,95.11111111111111
14400.0,1,574.7,454,25,53,0,574.7
14401.0,9,2766.3,3273,76,11,252,307.3666666666666
14403.0,4,1475.81,519,17,35,116,368.9525
14404.0,5,1322.52,769,64,13,260,264.504
14406.0,1,156.75,77,8,23,0,156.75
14407.0,6,2157.73,1415,67,12,169,359.62166666666667
14408.0,5,1989.01,1290,59,35,133,397.802
14409.0,5,1943.73,1160,36,27,245,388.746
14410.0,7,975.18,484,123,45,164,139.3114285714286
14411.0,1,1063.0,196,14,215,0,1063.0
14413.0,1,121.05,67,22,267,0,121.05
14414.0,6,1311.14,2120,75,4,259,218.5233333333333
14415.0,9,3766.13,1798,196,2,262,418.4588888888889
14418.0,1,150.44,148,17,12,0,150.44
14419.0,2,307.14,161,45,157,112,153.57
14420.0,1,387.52,334,29,3,0,387.52
14421.0,1,455.18,194,15,116,0,455.18
14422.0,2,1032.15,541,57,74,96,516.075
14423.0,1,265.2,120,3,122,0,265.2
14426.0,6,2885.58,1603,151,45,172,480.93
14428.0,2,330.62,145,25,144,85,165.31
14431.0,1,470.36,130,17,207,0,470.36
14436.0,1,89.06,129,9,3,0,89.06
14437.0,1,63.0,60,5,270,0,63.0
14438.0,1,131.9,82,9,210,0,131.9
14439.0,1,2661.24,526,32,224,0,2661.24
14440.0,2,1185.71,341,25,221,48,592.855
14441.0,1,356.84,108,13,160,0,356.84000000000003
14442.0,2,1589.82,482,58,109,112,794.91
14443.0,3,991.52,666,58,43,230,330.50666666666666
14446.0,1,303.04,318,83,151,0,303.04
14447.0,2,601.03,313,34,101,84,300.515
14448.0,1,102.35,44,18,268,0,102.35000000000001
14449.0,2,399.91,333,98,151,125,199.955
14450.0,3,483.25,241,32,85,139,161.08333333333334
14451.0,1,360.0,204,52,99,0,360.0
14453.0,1,119.93,49,22,95,0,119.93
14456.0,3,636.65,576,220,35,11,212.21666666666667
14457.0,1,113.64,88,4,215,0,113.64
14459.0,1,1837.92,760,37,60,0,1837.92
14460.0,3,434.34,881,14,15,200,144.78
14461.0,3,2103.06,766,173,52,113,701.02
14462.0,9,1510.65,678,126,25,218,167.85000000000002
14463.0,3,529.62,179,6,2,107,176.54
14465.0,3,1038.44,398,107,151,56,346.1466666666667
14466.0,5,1580.45,597,28,20,256,316.09000000000003
14467.0,1,131.7,37,15,217,0,131.7
14470.0,1,297.64,138,35,192,0,297.64
14472.0,8,1852.67,1135,153,8,251,231.58375
14473.0,1,85.0,10,1,187,0,85.0
14475.0,2,622.17,243,23,91,118,311.085
14476.0,1,193.0,110,17,161,0,193.0
14477.0,2,523.0,300,3,89,112,261.5
14479.0,2,316.25,117,18,158,111,158.125
14481.0,2,636.51,489,25,69,122,318.255
14482.0,2,465.95,234,20,3,140,232.97500000000002
14483.0,1,137.1,97,9,186,0,137.1
14487.0,1,125.1,37,13,273,0,125.10000000000001
14489.0,1,463.38,299,30,111,0,463.38
14491.0,2,340.93,139,17,79,197,170.465
14493.0,1,611.22,327,29,59,0,611.22
14495.0,1,40.6,22,2,26,0,40.599999999999994
14496.0,2,538.81,159,16,216,61,269.40500000000003
14497.0,1,475.37,235,29,213,0,475.37
14498.0,4,1281.79,689,104,21,245,320.4475
14499.0,2,367.81,188,71,38,144,183.905
14500.0,2,335.85,107,5,16,77,167.925
14501.0,2,251.21,161,9,88,136,125.605
14502.0,7,1163.22,532,201,54,163,166.17428571428573
14503.0,1,597.07,381,40,83,0,597.07
14504.0,3,542.71,263,81,147,35,180.90333333333334
14505.0,6,4222.74,1922,388,13,252,703.79
14506.0,3,818.96,251,82,66,207,272.9866666666667
14507.0,4,924.69,478,71,5,174,231.17249999999999
14511.0,1,138.16,72,6,38,0,138.16
14512.0,2,275.28,122,19,92,44,137.64
14513.0,3,455.59,361,11,5,188,151.86333333333334
14514.0,2,403.11,173,36,105,129,201.555
14515.0,2,765.65,371,25,96,27,382.825
14517.0,1,252.45,73,14,46,0,252.45
14520.0,1,165.0,100,1,195,0,165.0
14522.0,1,278.63,168,7,102,0,278.63
14523.0,1,241.09,251,12,13,0,241.09
14524.0,5,1028.87,416,113,83,182,205.77399999999997
14525.0,7,2820.29,1720,163,5,260,402.8985714285714
14527.0,40,5281.42,1343,263,3,270,132.0355
14529.0,1,135.24,84,49,15,0,135.24
14530.0,4,1957.47,832,99,33,168,489.3675
14532.0,4,932.85,284,45,141,115,233.2125
14533.0,2,734.98,912,23,17,240,367.49
14534.0,13,2899.75,1448,257,24,198,223.05769230769232
14535.0,2,1652.81,966,166,31,121,826.405
14536.0,1,170.95,39,18,164,0,170.95
14538.0,1,106.5,30,3,160,0,106.5
14540.0,1,195.9,122,11,213,0,195.9
14541.0,7,1307.35,597,70,73,150,186.76428571428573
14542.0,1,103.25,19,5,90,0,103.25
14543.0,13,3234.5,595,37,13,256,248.80769230769232
14544.0,1,1101.77,836,53,266,0,1101.77
14546.0,2,874.88,501,126,106,46,437.44
14548.0,2,652.8,256,2,55,167,326.4
14549.0,1,289.24,136,56,216,0,289.24
14551.0,1,125.43,66,7,108,0,125.43
14552.0,1,164.22,90,57,56,0,164.22
14553.0,2,312.32,182,35,123,120,156.16
14555.0,1,186.34,90,14,206,0,186.34
14560.0,14,1464.4,385,25,2,259,104.6
14561.0,2,566.99,375,35,67,22,283.495
14562.0,6,1954.85,899,103,31,177,325.80833333333334
14565.0,3,2560.32,1371,99,17,248,853.44
14566.0,1,1432.0,800,4,15,0,1432.0
14567.0,1,800.76,172,13,35,0,800.76
14570.0,2,218.06,95,29,185,0,109.03
14572.0,5,2063.24,1183,153,15,213,412.648
14573.0,9,1639.82,534,127,84,192,182.20222222222222
14576.0,1,35.4,12,1,276,0,35.400000000000006
14577.0,3,646.64,280,70,68,199,215.54666666666665
14583.0,4,741.72,552,172,49,61,185.43
14584.0,4,1033.06,381,68,73,29,258.265
14586.0,1,237.36,444,19,181,0,237.36
14587.0,8,1452.68,716,166,89,147,181.585
14589.0,1,39.75,5,3,276,0,39.75
14591.0,1,204.02,91,33,118,0,204.02
14593.0,2,339.59,118,54,103,0,169.795
14594.0,1,255.0,146,31,278,0,255.0
14595.0,1,163.8,76,5,218,0,163.8
14597.0,1,165.1,118,3,96,0,165.1
14600.0,1,393.33,125,25,210,0,393.33000000000004
14603.0,1,660.0,400,2,179,0,660.0
14606.0,70,9387.41,4791,712,3,274,134.10585714285713
14607.0,1,495.0,300,3,165,0,495.0
14608.0,1,204.0,48,1,266,0,204.0
14609.0,3,486.36,6306,2,47,153,162.12
14616.0,3,406.08,104,2,147,74,135.36
14618.0,1,211.8,92,5,242,0,211.8
14619.0,1,394.44,152,20,150,0,394.44
14620.0,2,412.78,214,26,110,78,206.39000000000001
14621.0,3,1002.91,410,45,61,201,334.30333333333334
14622.0,1,320.58,146,21,89,0,320.58000000000004
14623.0,3,606.16,265,88,21,118,202.0533333333333
14625.0,2,899.63,335,51,100,164,449.815
14626.0,2,1571.29,879,64,27,110,785.645
14628.0,1,331.58,106,12,146,0,331.58000000000004
14631.0,2,630.08,352,24,139,63,315.04
14632.0,1,114.56,96,8,167,0,114.56
14633.0,1,344.9,96,20,170,0,344.90000000000003
14636.0,1,300.19,117,16,173,0,300.19
14639.0,4,1989.23,789,93,25,240,497.3075
14640.0,4,1483.36,572,63,32,99,370.84000000000003
14643.0,2,693.81,815,30,74,187,346.90500000000003
14644.0,1,187.5,66,8,203,0,187.50000000000003
14645.0,2,597.09,381,28,61,118,298.545
14646.0,40,176355.94,126731,492,10,249,4408.8985
14647.0,1,236.04,91,24,106,0,236.04000000000002
14649.0,2,582.12,349,48,116,0,291.06
14651.0,1,415.47,185,59,115,0,415.47
14653.0,1,344.81,305,29,243,0,344.81
14655.0,1,810.56,522,14,126,0,810.56
14656.0,2,291.05,120,73,74,114,145.525
14657.0,3,638.94,339,83,59,171,212.98000000000002
14658.0,1,123.14,23,14,21,0,123.14
14659.0,6,1641.55,767,107,50,169,273.59166666666664
14660.0,1,128.95,104,14,5,0,128.95
14662.0,3,512.28,322,82,139,81,170.76
14665.0,3,731.66,268,41,201,14,243.88666666666666
14667.0,17,5428.66,3103,265,18,255,319.33294117647057
14669.0,3,1259.24,770,158,146,90,419.74666666666667
14670.0,2,392.86,326,107,185,0,196.43
14672.0,2,765.55,454,58,139,101,382.775
14673.0,1,373.49,213,15,272,0,373.49
14676.0,4,1690.92,1824,19,52,135,422.73
14680.0,13,24196.4,11548,70,26,249,1861.2615384615385
14681.0,1,393.95,48,5,116,0,393.95
14682.0,2,52.0,80,1,92,13,26.0
14684.0,2,493.44,270,140,120,147,246.72
14687.0,1,628.38,470,15,11,0,628.38
14688.0,15,3831.37,2748,110,34,244,255.42466666666667
14689.0,1,112.8,76,13,113,0,112.8
14690.0,1,212.56,84,28,56,0,212.56
14691.0,2,1274.68,464,37,1,116,637.34
14692.0,4,591.55,265,53,41,185,147.8875
14693.0,1,172.9,34,8,169,0,172.9
14696.0,5,1458.54,1086,83,24,253,291.70799999999997
14697.0,2,188.61,181,22,122,0,94.30499999999999
14699.0,1,109.13,77,8,118,0,109.13000000000001
14700.0,2,1541.1,848,56,94,48,770.55
14701.0,7,1941.43,666,188,77,143,277.34714285714284
14702.0,9,1651.25,636,106,21,248,183.47222222222223
14704.0,2,207.5,101,56,47,37,103.75
14705.0,1,179.0,100,1,103,0,179.0
14708.0,2,701.18,410,12,58,214,350.59000000000003
14709.0,8,3364.44,1662,64,16,246,420.555
14711.0,8,2056.73,705,146,13,153,257.09125
14712.0,1,115.72,102,7,17,0,115.72
14713.0,9,2029.61,1236,130,3,266,225.51222222222222
14715.0,2,247.45,128,21,203,32,123.725
14716.0,1,181.72,319,19,53,0,181.72
14719.0,2,488.12,398,70,84,69,244.06
14720.0,1,155.8,40,9,31,0,155.8
14722.0,1,180.42,118,28,51,0,180.42000000000002
14723.0,3,455.65,199,68,262,13,151.88333333333333
14727.0,1,268.58,62,10,178,0,268.58
14729.0,1,313.49,197,69,278,0,313.49
14730.0,5,872.13,509,142,12,169,174.426
14731.0,2,251.02,182,23,110,6,125.50999999999999
14732.0,5,1618.3,960,72,48,195,323.65999999999997
14733.0,11,9044.2,3645,98,15,257,822.2
14735.0,23,3595.71,1365,66,3,259,156.33521739130435
14737.0,2,1081.75,303,13,33,224,540.875
14738.0,5,757.65,351,28,38,182,151.53000000000003
14739.0,3,1307.62,1074,23,124,147,435.8733333333334
14740.0,3,1448.21,735,85,101,86,482.7366666666667
14741.0,4,864.96,558,25,18,259,216.24
14744.0,5,928.03,519,14,202,69,185.606
14745.0,5,1220.26,1038,46,17,172,244.052
14747.0,1,328.2,84,18,154,0,328.2
14748.0,4,1118.77,1061,75,28,245,279.6925
14754.0,1,228.27,173,15,200,0,228.26999999999998
14755.0,7,2867.68,1241,103,17,221,409.66857142857145
14758.0,4,1484.06,419,54,49,114,371.015
14759.0,2,870.85,247,47,17,119,435.425
14760.0,1,89.2,40,5,201,0,89.2
14761.0,1,97.5,58,7,239,0,97.5
14762.0,1,300.52,341,21,168,0,300.52
14765.0,2,95.5,22,8,16,63,47.75
14766.0,4,1531.32,984,85,72,197,382.83
14768.0,1,133.2,40,4,32,0,133.20000000000002
14769.0,6,6284.84,4329,478,12,249,1047.4733333333334
14770.0,2,876.42,490,49,137,90,438.21
14772.0,1,139.26,82,9,16,0,139.26
14775.0,2,701.46,802,39,42,234,350.73
14776.0,8,1862.22,2230,44,10,207,232.7775
14778.0,2,730.86,306,34,31,181,365.43
14779.0,3,386.15,84,40,185,43,128.71666666666667
14782.0,1,200.1,114,6,224,0,200.10000000000002
14784.0,1,114.68,56,4,228,0,114.68
14790.0,2,364.04,384,22,24,134,182.02
14794.0,4,679.54,311,37,108,130,169.885
14795.0,1,131.45,17,6,71,0,131.45000000000002
14796.0,13,5748.12,4384,325,12,259,442.1630769230769
14798.0,2,97.4,104,7,48,165,48.7
14800.0,9,3832.49,3154,209,14,260,425.8322222222222
14803.0,3,845.55,370,35,67,130,281.84999999999997
14805.0,1,109.25,29,19,218,0,109.25
14808.0,6,1833.82,1241,146,49,28,305.63666666666666
14810.0,10,1866.78,912,97,8,265,186.678
14813.0,2,152.88,66,25,274,0,76.44
14816.0,1,271.85,5,4,102,0,271.85
14817.0,2,1110.34,655,52,105,76,555.17
14818.0,2,409.63,202,23,74,84,204.815
14819.0,1,84.72,48,3,97,0,84.72
14820.0,1,139.77,87,8,77,0,139.77
14821.0,1,48.8,20,2,271,0,48.800000000000004
14823.0,3,321.43,88,56,85,14,107.14333333333333
14825.0,7,1333.47,540,68,32,240,190.49571428571429
14828.0,3,2139.76,2172,17,101,140,713.2533333333334
14829.0,3,531.63,364,33,89,187,177.21
14834.0,2,429.3,180,18,25,119,214.65
14837.0,3,1345.56,1226,82,10,96,448.52
14840.0,1,62.85,31,4,172,0,62.85
14841.0,4,2375.57,1235,88,83,179,593.8925
14842.0,2,1688.48,633,77,96,116,844.24
14844.0,3,2257.68,1301,64,28,118,752.5600000000001
14847.0,1,309.4,120,13,53,0,309.4
14849.0,15,5025.25,3624,115,24,253,335.01666666666665
14850.0,1,325.75,293,21,216,0,325.75
14851.0,1,206.13,139,14,160,0,206.13
14852.0,5,2188.42,1390,67,1,156,437.684
14853.0,1,214.5,34,3,115,0,214.5
14854.0,6,2281.83,1429,95,37,141,380.305
14855.0,2,645.65,267,13,24,15,322.825
14857.0,1,522.52,188,29,52,0,522.52
14859.0,1,296.86,209,11,108,0,296.86
14862.0,1,304.1,430,21,53,0,304.09999999999997
14865.0,1,37.2,96,3,276,0,37.2
14866.0,4,1163.9,552,25,10,260,290.975
14867.0,3,710.28,328,31,90,150,236.76
14868.0,4,1297.07,689,59,24,113,324.2675
14869.0,1,387.06,354,48,7,0,387.06
14870.0,1,327.25,119,13,166,0,327.25
14871.0,3,335.3,109,44,83,182,111.76666666666667
14873.0,1,519.68,168,28,115,0,519.68
14875.0,2,1465.32,558,46,12,155,732.6600000000001
14878.0,6,1083.02,627,51,78,184,180.50333333333333
14880.0,2,347.67,237,25,90,103,173.835
14883.0,2,358.48,322,25,68,47,179.24
14885.0,1,765.32,724,15,36,0,765.3199999999999
14886.0,1,364.8,160,18,157,0,364.8
14888.0,1,369.2,184,20,111,0,369.2
14889.0,1,135.9,90,10,240,0,135.9
14890.0,1,125.65,51,7,158,0,125.65
14891.0,2,554.38,505,30,52,39,277.19
14895.0,10,6081.71,2426,183,14,180,608.171
14896.0,2,468.77,279,43,109,160,234.38500000000002
14897.0,1,175.5,122,10,201,0,175.5
14898.0,5,991.18,852,60,39,236,198.236
14901.0,5,822.12,409,50,6,271,164.424
14903.0,4,2398.62,1330,195,29,154,599.655
14905.0,2,616.15,287,14,62,76,308.075
14907.0,5,2608.18,1307,110,3,268,521.636
14911.0,109,78992.85,41768,1193,3,274,724.7050458715597
14912.0,1,482.79,445,14,151,0,482.78999999999996
14913.0,3,917.15,1362,57,88,175,305.71666666666664
14915.0,1,142.28,76,8,182,0,142.28
14916.0,2,701.28,604,42,54,174,350.64
14918.0,2,1610.15,675,39,20,38,805.075
14920.0,2,977.77,509,57,117,0,488.885
14921.0,1,903.01,631,53,106,0,903.01
14924.0,1,310.05,64,10,150,0,310.05
14930.0,3,2362.96,1160,116,13,165,787.6533333333333
14931.0,2,586.0,98,10,110,34,293.0
14932.0,1,363.53,80,17,270,0,363.53
14934.0,1,828.84,459,39,187,0,828.84
14935.0,1,1784.71,935,10,201,0,1784.71
14936.0,3,5072.88,2352,124,13,167,1690.96
14937.0,1,759.56,172,13,35,0,759.56
14944.0,6,2507.73,1383,63,49,151,417.955
14947.0,1,178.5,118,10,35,0,178.5
14948.0,4,639.23,453,39,2,120,159.8075
14952.0,7,3534.61,1787,82,111,157,504.94428571428574
14957.0,1,58.49,34,12,157,0,58.49
14958.0,3,483.73,128,33,52,98,161.2433333333333
14959.0,3,537.32,400,33,14,186,179.10666666666668
14960.0,1,88.3,20,2,76,0,88.3
14961.0,6,3906.98,2152,140,58,206,651.1633333333333
14962.0,1,126.7,44,5,175,0,126.7
14963.0,1,294.2,167,37,88,0,294.2
14964.0,1,206.21,143,13,152,0,206.21
14965.0,2,596.09,363,80,1,0,298.045
14970.0,3,1119.75,165,10,41,179,373.25
14972.0,1,114.77,28,18,32,0,114.77
14973.0,3,1314.45,369,29,11,118,438.15000000000003
14976.0,4,559.96,162,38,5,225,139.99
14978.0,4,1527.23,415,120,140,94,381.8075
14981.0,1,102.12,97,8,151,0,102.12
14984.0,1,102.23,20,16,85,0,102.23
14985.0,2,292.01,256,78,103,159,146.005
14987.0,1,163.2,64,2,270,0,163.2
14988.0,1,334.54,141,40,116,0,334.54
14995.0,1,119.31,51,37,185,0,119.31
14997.0,1,155.28,312,9,82,0,155.28
14998.0,2,414.87,258,70,74,71,207.435
15002.0,4,1641.76,862,93,20,251,410.44
15004.0,1,1220.77,623,154,52,0,1220.77
15005.0,19,4314.23,2883,273,12,258,227.06473684210525
15007.0,1,156.91,69,12,63,0,156.91
15012.0,1,188.56,84,46,278,0,188.56
15014.0,1,117.73,68,2,80,0,117.72999999999999
15016.0,1,170.04,76,20,77,0,170.04
15018.0,2,291.34,94,17,157,114,145.67000000000002
15019.0,1,252.81,150,64,171,0,252.81
15021.0,5,1080.23,505,204,61,209,216.046
15023.0,8,5027.97,2193,271,20,253,628.49625
15024.0,5,830.62,404,62,17,254,166.124
15026.0,2,230.78,81,24,145,37,115.39
15027.0,3,966.97,523,27,73,70,322.3233333333333
15028.0,1,185.97,119,14,273,0,185.97
15030.0,1,152.76,156,3,172,0,152.76
15031.0,2,261.79,115,42,14,172,130.895
15032.0,3,4959.1,2968,29,160,110,1653.0333333333335
15033.0,6,1608.95,903,203,14,220,268.15833333333336
15034.0,5,2640.38,1326,158,137,121,528.076
15036.0,2,212.49,143,49,82,2,106.245
15038.0,4,497.7,123,90,92,182,124.425
15039.0,37,18062.28,8329,366,4,269,488.1697297297297
15041.0,1,179.93,103,66,74,0,179.93
15042.0,1,135.93,30,5,103,0,135.93
15044.0,13,5152.68,1539,147,41,225,396.36
15045.0,2,735.66,114,11,56,105,367.83
15046.0,11,3943.68,2536,124,1,241,358.5163636363636
15047.0,1,343.62,222,22,174,0,343.62
15048.0,3,321.48,170,74,21,251,107.16000000000001
15049.0,1,121.17,63,3,178,0,121.17000000000002
15051.0,1,377.74,351,34,54,0,377.74
15052.0,1,207.73,79,27,223,0,207.73000000000002
15053.0,2,478.6,514,28,61,125,239.3
15057.0,2,1489.5,668,25,179,40,744.75
15058.0,7,1234.76,607,131,29,187,176.3942857142857
15059.0,7,1008.6,405,127,12,227,144.0857142857143
15061.0,37,36575.0,19193,59,32,244,988.5135135135135
15062.0,3,814.04,541,38,122,141,271.34666666666664
15063.0,1,370.8,56,5,118,0,370.79999999999995
15065.0,3,2858.75,1181,132,69,126,952.9166666666666
15067.0,1,848.05,335,35,187,0,848.05
15068.0,1,239.96,130,39,161,0,239.95999999999998
15069.0,1,1109.53,520,70,84,0,1109.53
15070.0,1,106.2,36,1,277,0,106.2
15071.0,1,588.67,165,12,180,0,588.6700000000001
15073.0,2,861.96,428,22,90,1,430.98
15074.0,1,735.67,431,41,9,0,735.67
15076.0,1,880.85,571,49,77,0,880.85
15078.0,22,6702.59,3387,83,10,262,304.66318181818184
15079.0,4,895.61,389,46,117,153,223.9025
15081.0,2,248.05,113,16,113,158,124.025
15083.0,1,88.2,38,5,161,0,88.2
15087.0,1,306.94,470,15,186,0,306.94
15089.0,2,1677.23,1085,102,13,19,838.615
15090.0,1,381.32,208,23,213,0,381.32
15092.0,2,457.81,135,23,120,68,228.905
15093.0,5,4027.1,3279,51,21,255,805.42
15095.0,4,1370.6,1079,30,8,99,342.65
15098.0,3,39916.5,121,1,86,0,13305.5
15100.0,3,876.0,80,1,238,40,292.0
15101.0,1,102.28,34,4,264,0,102.28
15104.0,2,993.54,635,66,101,85,496.77
15105.0,1,532.98,274,19,39,0,532.98
15106.0,3,1032.83,822,67,45,128,344.27666666666664
15107.0,6,319.5,169,12,215,61,53.25
15108.0,4,1300.25,499,50,46,85,325.0625
15109.0,1,484.95,131,28,150,0,484.95
15110.0,2,376.55,121,13,31,191,188.275
15111.0,1,288.5,106,16,277,0,288.5
15114.0,6,1354.01,1509,66,20,185,225.66833333333332
15116.0,2,790.97,255,20,39,70,395.485
15117.0,2,675.73,1085,31,25,94,337.865
15118.0,1,244.8,1440,1,38,0,244.8
15119.0,1,266.4,88,14,150,0,266.4
15120.0,1,358.82,296,21,38,0,358.82
15121.0,1,295.15,125,18,193,0,295.15
15122.0,3,1633.78,800,65,18,183,544.5933333333334
15123.0,1,1069.47,509,53,110,0,1069.47
15124.0,1,90.75,89,9,96,0,90.75
15125.0,12,10795.48,5909,97,17,157,899.6233333333333
15128.0,3,1170.24,1007,66,31,92,390.08
15129.0,10,2796.73,1621,48,11,185,279.673
15130.0,1,330.11,197,22,74,0,330.11
15132.0,3,842.23,633,47,10,156,280.74333333333334
15133.0,3,982.42,680,27,32,174,327.4733333333333
15134.0,4,614.86,390,27,31,113,153.715
15135.0,1,139.05,43,9,143,0,139.05
15139.0,2,178.96,208,13,144,96,89.48
15140.0,5,1728.11,1266,53,20,148,345.62199999999996
15143.0,1,259.45,150,14,130,0,259.45
15144.0,9,2968.94,1450,78,17,199,329.88222222222225
15145.0,2,724.03,438,35,131,21,362.015
15146.0,2,1327.16,1473,90,69,126,663.58
15147.0,1,623.5,366,28,144,0,623.5
15149.0,1,520.8,128,23,38,0,520.8000000000001
15150.0,5,3569.62,2474,225,13,160,713.924
15152.0,6,2383.21,1173,110,18,73,397.20166666666665
15157.0,2,1505.37,1910,89,59,203,752.685
15159.0,18,8969.97,5666,205,17,248,498.33166666666665
15160.0,1,158.16,84,4,262,0,158.16
15163.0,1,155.0,48,10,96,0,155.0
15164.0,2,363.23,142,52,113,130,181.615
15165.0,1,487.75,160,27,278,0,487.75
15167.0,1,158.8,65,39,225,0,158.8
15171.0,1,1289.5,290,5,235,0,1289.5
15172.0,3,886.74,838,60,40,100,295.58
15174.0,1,135.75,145,11,227,0,135.75
15178.0,1,40.5,30,3,164,0,40.5
15179.0,3,1455.12,1294,45,138,85,485.03999999999996
15180.0,1,87.5,36,6,271,0,87.5
15181.0,2,435.0,252,10,80,94,217.49999999999997
15182.0,2,622.85,253,24,59,114,311.425
15184.0,1,235.23,73,20,95,0,235.23000000000002
15186.0,1,229.26,162,10,72,0,229.26
15187.0,4,1552.04,572,29,34,82,388.01
15189.0,29,11448.49,4120,67,4,233,394.7755172413793
15192.0,3,1044.32,918,36,24,245,348.1066666666666
15194.0,11,4469.53,3283,152,31,241,406.3209090909091
15197.0,2,773.25,202,15,157,105,386.625
15198.0,1,107.64,64,5,28,0,107.64
15199.0,2,657.15,227,3,140,72,328.575
15201.0,4,933.26,914,29,31,121,233.315
15203.0,4,1328.32,1339,73,10,205,332.08
15204.0,1,316.58,258,9,262,0,316.58
15205.0,1,476.3,196,24,31,0,476.29999999999995
15206.0,3,236.7,90,3,4,176,78.89999999999999
15208.0,2,323.52,154,16,68,190,161.76
15210.0,1,331.18,228,20,129,0,331.18
15211.0,1,383.07,117,23,269,0,383.07
15212.0,1,101.8,36,5,146,0,101.8
15213.0,2,328.35,272,22,223,11,164.175
15214.0,2,651.63,556,46,88,58,325.815
15215.0,1,300.04,92,16,1,0,300.04
15218.0,8,3865.35,2258,68,21,202,483.16875
15219.0,1,305.75,45,9,80,0,305.75
15220.0,5,1284.05,1137,84,20,165,256.81
15221.0,1,403.25,43,5,271,0,403.25
15222.0,1,585.0,440,5,223,0,585.0
15223.0,2,755.75,213,14,130,23,377.875
15224.0,2,322.08,152,13,262,4,161.04
15225.0,1,409.4,226,23,138,0,409.40000000000003
15226.0,1,154.41,71,8,215,0,154.41
15227.0,3,876.82,589,36,120,101,292.2733333333333
15228.0,3,2224.03,1505,83,34,165,741.3433333333334
15230.0,2,429.6,351,23,143,1,214.8
15232.0,2,612.06,686,26,17,27,306.03
15234.0,1,197.0,196,14,181,0,197.0
15235.0,12,2247.51,1324,132,122,155,187.29250000000002
15236.0,1,321.05,269,15,203,0,321.05
15237.0,2,1093.65,798,74,107,23,546.825
15238.0,1,300.14,222,14,88,0,300.14
15240.0,3,1045.38,755,30,96,120,348.46000000000004
15241.0,6,1344.86,1558,73,31,156,224.14333333333332
