CustomerID,Number_of_Orders,Total_Spend,Days_Since_Last_Purchase,cluster,cluster_name
15216.0,2,486.09,88,3,Growth Segment
15217.0,1,426.24,563,2,Inactive
15218.0,22,11468.83,11,1,Revenue Drivers
15219.0,2,685.45,176,0,Retention Risk Customers
15220.0,6,1778.96,52,1,Revenue Drivers
15221.0,4,2062.2,366,0,Retention Risk Customers
15222.0,11,3550.91,319,0,Retention Risk Customers
15223.0,5,1417.95,226,0,Retention Risk Customers
15224.0,5,871.36,358,0,Retention Risk Customers
15225.0,1,409.4,234,2,Inactive
15226.0,1,154.41,311,2,Inactive
15227.0,9,2488.49,37,1,Revenue Drivers
15228.0,6,5580.2699999999995,66,1,Revenue Drivers
15229.0,1,160.5,586,2,Inactive
15230.0,2,429.6,239,2,Inactive
15231.0,1,250.26,621,2,Inactive
15232.0,2,612.06,113,3,Growth Segment
15233.0,1,59.400000000000006,401,2,Inactive
15234.0,1,197.0,277,2,Inactive
15235.0,16,2772.76,218,0,Retention Risk Customers
15236.0,1,321.05,299,2,Inactive
15237.0,4,1412.32,2,3,Growth Segment
15238.0,3,1071.99,29,3,Growth Segment
15239.0,2,780.59,10,3,Growth Segment
15240.0,12,4459.98,45,1,Revenue Drivers
15241.0,11,3050.16,67,1,Revenue Drivers
15242.0,1,302.04,422,2,Inactive
15243.0,2,927.28,74,3,Growth Segment
15244.0,3,912.08,65,3,Growth Segment
15245.0,8,4610.84,134,1,Revenue Drivers
15246.0,3,780.4,238,0,Retention Risk Customers
15247.0,3,976.06,122,0,Retention Risk Customers
15248.0,3,1893.93,411,0,Retention Risk Customers
15249.0,18,9266.0,32,1,Revenue Drivers
15250.0,1,60.0,641,2,Inactive
15251.0,21,20324.54,9,1,Revenue Drivers
15252.0,5,2103.41,36,1,Revenue Drivers
15253.0,8,2055.09,16,1,Revenue Drivers
15254.0,3,1088.35,127,0,Retention Risk Customers
15255.0,9,3706.02,67,1,Revenue Drivers
15256.0,2,170.4,149,2,Inactive
15257.0,2,685.9,283,0,Retention Risk Customers
15258.0,2,623.16,169,0,Retention Risk Customers
15259.0,4,1182.38,513,0,Retention Risk Customers
15260.0,25,8767.73,100,1,Revenue Drivers
15261.0,4,1508.0,135,0,Retention Risk Customers
15262.0,3,418.82,324,0,Retention Risk Customers
15263.0,1,156.51,107,2,Inactive
15264.0,2,848.4,64,3,Growth Segment
15265.0,4,3345.64,151,0,Retention Risk Customers
15266.0,5,852.21,338,0,Retention Risk Customers
15267.0,5,1717.36,22,3,Growth Segment
15268.0,3,961.9,479,0,Retention Risk Customers
15269.0,3,1225.36,24,3,Growth Segment
15270.0,21,8524.86,16,1,Revenue Drivers
15271.0,24,4528.54,7,1,Revenue Drivers
15272.0,6,2030.95,57,1,Revenue Drivers
15273.0,1,228.96,600,2,Inactive
15274.0,2,716.57,4,3,Growth Segment
15275.0,1,615.14,38,3,Growth Segment
15276.0,4,619.8,66,3,Growth Segment
15277.0,2,476.34,47,3,Growth Segment
15278.0,4,496.16,562,0,Retention Risk Customers
15279.0,5,1580.54,355,0,Retention Risk Customers
15280.0,3,397.52,172,0,Retention Risk Customers
15281.0,16,8543.57,59,1,Revenue Drivers
15282.0,1,348.59,570,2,Inactive
15283.0,3,148.32999999999998,390,2,Inactive
15284.0,1,24.75,500,2,Inactive
15285.0,1,94.92,408,2,Inactive
15286.0,1,240.55,50,2,Inactive
15287.0,5,856.03,22,3,Growth Segment
15288.0,10,3715.38,43,1,Revenue Drivers
15289.0,5,1593.09,29,3,Growth Segment
15290.0,26,10496.28,5,1,Revenue Drivers
15291.0,40,13517.76,26,1,Revenue Drivers
15292.0,1,178.39,201,2,Inactive
15293.0,1,247.5,666,2,Inactive
15294.0,1,233.35,411,2,Inactive
15295.0,1,207.04,654,2,Inactive
15296.0,12,10323.03,51,1,Revenue Drivers
15297.0,3,641.94,10,3,Growth Segment
15298.0,23,9061.77,2,1,Revenue Drivers
15299.0,10,6156.53,67,1,Revenue Drivers
15300.0,1,496.44,64,3,Growth Segment
15301.0,17,6909.67,51,1,Revenue Drivers
15302.0,1,308.0,730,2,Inactive
15303.0,3,1224.18,290,0,Retention Risk Customers
15304.0,9,796.4,61,3,Growth Segment
15305.0,1,93.6,555,2,Inactive
15306.0,9,3484.73,64,1,Revenue Drivers
15307.0,1,205.3,96,2,Inactive
15308.0,1,310.47,274,2,Inactive
15309.0,4,797.96,611,0,Retention Risk Customers
15310.0,1,1634.64,479,0,Retention Risk Customers
15311.0,208,114966.42,1,1,Revenue Drivers
15312.0,12,2930.19,75,1,Revenue Drivers
15313.0,1,52.0,110,2,Inactive
15314.0,3,820.4499999999999,199,0,Retention Risk Customers
15315.0,2,570.5,64,3,Growth Segment
15316.0,1,165.0,327,2,Inactive
15317.0,1,129.75,677,2,Inactive
15318.0,1,312.62,4,3,Growth Segment
15319.0,1,204.5,284,2,Inactive
15320.0,1,267.13,44,3,Growth Segment
15321.0,12,6709.7300000000005,71,1,Revenue Drivers
15322.0,2,1390.86,86,3,Growth Segment
15323.0,3,434.6,563,0,Retention Risk Customers
15324.0,1,140.22000000000003,701,2,Inactive
15325.0,8,1601.46,104,0,Retention Risk Customers
15326.0,5,1700.52,334,0,Retention Risk Customers
15327.0,1,208.75,53,2,Inactive
15328.0,1,107.24,408,2,Inactive
15329.0,11,2958.83,39,1,Revenue Drivers
15330.0,2,714.9599999999999,32,3,Growth Segment
15331.0,3,767.91,500,0,Retention Risk Customers
15332.0,6,4892.68,366,0,Retention Risk Customers
15333.0,1,1028.56,208,0,Retention Risk Customers
15334.0,3,350.82,157,0,Retention Risk Customers
15335.0,1,170.22,54,2,Inactive
15336.0,1,240.5,402,2,Inactive
15337.0,1,373.02,411,2,Inactive
15338.0,1,277.93,677,2,Inactive
15339.0,7,1821.02,66,1,Revenue Drivers
15340.0,1,105.5,562,2,Inactive
15341.0,2,2402.72,81,0,Retention Risk Customers
15342.0,1,406.09,130,2,Inactive
15343.0,1,364.5,87,2,Inactive
15344.0,3,563.94,1,3,Growth Segment
15345.0,1,393.54,46,3,Growth Segment
15346.0,3,596.12,333,0,Retention Risk Customers
15347.0,4,1162.0,366,0,Retention Risk Customers
15348.0,1,158.04,72,2,Inactive
15349.0,2,463.91,158,0,Retention Risk Customers
15350.0,2,547.6,373,0,Retention Risk Customers
15351.0,10,3430.22,12,1,Revenue Drivers
15352.0,1,111.15,549,2,Inactive
15353.0,7,2794.47,255,0,Retention Risk Customers
15354.0,3,284.4,603,2,Inactive
15355.0,2,277.05,29,3,Growth Segment
15356.0,13,3239.57,31,1,Revenue Drivers
15358.0,42,16425.86,5,1,Revenue Drivers
15359.0,8,181.35,663,2,Inactive
15360.0,1,427.93,40,3,Growth Segment
15361.0,4,689.07,362,0,Retention Risk Customers
15362.0,2,613.08,449,0,Retention Risk Customers
15363.0,2,678.11,373,0,Retention Risk Customers
15364.0,2,913.19,96,3,Growth Segment
15365.0,13,4557.13,26,1,Revenue Drivers
15366.0,7,2389.08,75,1,Revenue Drivers
15367.0,11,5081.33,57,1,Revenue Drivers
15368.0,2,722.74,21,3,Growth Segment
15369.0,11,6251.26,492,0,Retention Risk Customers
15370.0,8,3739.01,41,1,Revenue Drivers
15371.0,1,59.400000000000006,662,2,Inactive
15372.0,8,6017.0599999999995,137,1,Revenue Drivers
15373.0,17,3084.54,8,1,Revenue Drivers
15374.0,2,307.32,129,2,Inactive
15375.0,1,60.959999999999994,690,2,Inactive
15376.0,3,1221.56,40,3,Growth Segment
15377.0,4,1211.75,383,0,Retention Risk Customers
15378.0,2,246.5,463,2,Inactive
15379.0,8,4877.84,169,1,Revenue Drivers
15380.0,11,3248.96,9,1,Revenue Drivers
15381.0,5,1890.57,214,0,Retention Risk Customers
15382.0,12,13733.55,15,1,Revenue Drivers
15384.0,4,2027.79,170,0,Retention Risk Customers
15385.0,3,942.08,40,3,Growth Segment
15386.0,1,394.14,186,2,Inactive
15387.0,1,468.65,492,2,Inactive
15388.0,1,140.54,270,2,Inactive
15389.0,5,2733.8,172,0,Retention Risk Customers
15390.0,2,1216.66,396,0,Retention Risk Customers
15391.0,1,289.87,584,2,Inactive
15392.0,7,2911.62,5,1,Revenue Drivers
15393.0,5,891.34,16,3,Growth Segment
15394.0,11,5286.8,10,1,Revenue Drivers
15395.0,1,107.45,326,2,Inactive
15396.0,2,796.38,113,3,Growth Segment
15397.0,1,94.0,290,2,Inactive
15398.0,2,1345.53,16,3,Growth Segment
15399.0,3,815.77,1,3,Growth Segment
15400.0,8,1302.3,92,0,Retention Risk Customers
15401.0,2,216.95,452,2,Inactive
15402.0,6,1830.54,149,0,Retention Risk Customers
15403.0,2,170.88,492,2,Inactive
15404.0,1,257.06,376,2,Inactive
15405.0,2,659.84,189,0,Retention Risk Customers
15406.0,4,975.87,31,3,Growth Segment
15407.0,4,1046.74,34,3,Growth Segment
15408.0,1,267.18,264,2,Inactive
15409.0,1,131.25,721,2,Inactive
15410.0,10,4685.72,84,1,Revenue Drivers
15411.0,4,1348.93,26,3,Growth Segment
15412.0,1,190.53,171,2,Inactive
15413.0,5,6798.72,692,0,Retention Risk Customers
15414.0,3,774.9,10,3,Growth Segment
15415.0,1,559.61,313,2,Inactive
15416.0,7,4572.82,65,1,Revenue Drivers
15417.0,1,508.8,85,3,Growth Segment
15418.0,2,449.42,425,2,Inactive
15419.0,1,135.86,25,2,Inactive
15420.0,6,743.0,434,0,Retention Risk Customers
15421.0,10,3805.34,59,1,Revenue Drivers
15422.0,7,1619.97,323,0,Retention Risk Customers
15423.0,3,266.89,38,3,Growth Segment
15424.0,3,597.78,254,0,Retention Risk Customers
15425.0,4,1941.12,400,0,Retention Risk Customers
15426.0,9,2156.35,19,1,Revenue Drivers
15427.0,3,1430.54,33,3,Growth Segment
15428.0,4,762.75,15,3,Growth Segment
15429.0,2,397.35,27,3,Growth Segment
15430.0,2,954.75,468,0,Retention Risk Customers
15431.0,1,153.24,503,2,Inactive
15432.0,2,320.76,23,3,Growth Segment
15433.0,2,533.3,214,0,Retention Risk Customers
15434.0,11,2567.06,8,1,Revenue Drivers
15435.0,1,149.29,22,2,Inactive
15436.0,3,1067.75,12,3,Growth Segment
15437.0,2,393.45,262,2,Inactive
15438.0,1,156.57999999999998,131,2,Inactive
15439.0,4,1269.05,405,0,Retention Risk Customers
15440.0,3,383.68,55,3,Growth Segment
15441.0,3,1254.21,396,0,Retention Risk Customers
15442.0,1,594.0,249,2,Inactive
15443.0,14,5114.2300000000005,2,1,Revenue Drivers
15444.0,2,1411.21,9,3,Growth Segment
15445.0,2,284.5,264,2,Inactive
15446.0,3,399.75,377,0,Retention Risk Customers
15447.0,5,492.88,331,0,Retention Risk Customers
15448.0,2,788.81,313,0,Retention Risk Customers
15449.0,3,974.52,26,3,Growth Segment
15450.0,1,429.84,30,3,Growth Segment
15451.0,2,226.86,434,2,Inactive
15452.0,6,1785.11,30,1,Revenue Drivers
15453.0,7,1371.77,2,3,Growth Segment
15454.0,2,305.99,362,2,Inactive
15455.0,1,38.25,598,2,Inactive
15456.0,10,2091.52,283,0,Retention Risk Customers
15457.0,1,237.07,262,2,Inactive
15458.0,2,370.44,25,3,Growth Segment
15459.0,2,202.83,417,2,Inactive
15460.0,1,214.26,354,2,Inactive
15461.0,2,429.7,461,2,Inactive
15462.0,4,737.05,94,3,Growth Segment
15463.0,1,126.14,29,2,Inactive
15464.0,1,1044.65,338,0,Retention Risk Customers
15465.0,32,12100.4,20,1,Revenue Drivers
15466.0,4,1560.46,85,0,Retention Risk Customers
15467.0,3,524.88,9,3,Growth Segment
15468.0,3,1430.48,51,3,Growth Segment
15469.0,3,874.25,50,3,Growth Segment
15470.0,1,63.419999999999995,576,2,Inactive
15471.0,3,1292.01,2,3,Growth Segment
15472.0,1,371.56,113,2,Inactive
15473.0,8,2046.0,14,1,Revenue Drivers
15474.0,1,150.35,596,2,Inactive
15475.0,1,454.11,77,3,Growth Segment
15476.0,4,2209.98,380,0,Retention Risk Customers
15477.0,1,368.4,650,2,Inactive
15478.0,3,1983.48,40,3,Growth Segment
15479.0,1,147.4,733,2,Inactive
15480.0,5,6279.0,116,1,Revenue Drivers
15481.0,1,1993.34,401,0,Retention Risk Customers
15482.0,19,14417.36,16,1,Revenue Drivers
15483.0,10,817.82,161,0,Retention Risk Customers
15484.0,6,4652.1,1,1,Revenue Drivers
15485.0,7,4810.92,30,1,Revenue Drivers
15486.0,1,102.0,527,2,Inactive
15487.0,1,231.32,680,2,Inactive
15488.0,5,431.92,93,3,Growth Segment
15489.0,8,2419.61,23,1,Revenue Drivers
15490.0,1,210.85,430,2,Inactive
15491.0,6,3100.09,95,1,Revenue Drivers
15492.0,2,659.4599999999999,28,3,Growth Segment
15493.0,9,4121.68,33,1,Revenue Drivers
15494.0,5,3702.6,21,1,Revenue Drivers
15495.0,1,246.5,379,2,Inactive
15496.0,1,146.14,631,2,Inactive
15497.0,9,8657.39,18,1,Revenue Drivers
15498.0,44,24972.86,3,1,Revenue Drivers
15499.0,1,158.65,724,2,Inactive
15500.0,4,1131.56,8,3,Growth Segment
15501.0,2,399.95,405,2,Inactive
15502.0,14,13003.87,16,1,Revenue Drivers
15503.0,2,257.3,363,2,Inactive
15504.0,4,402.7,81,3,Growth Segment
15505.0,5,3610.96,53,1,Revenue Drivers
15506.0,6,2030.33,23,1,Revenue Drivers
15507.0,1,475.86,172,2,Inactive
15508.0,6,1000.27,189,0,Retention Risk Customers
15509.0,1,152.41,380,2,Inactive
15510.0,1,250.0,331,2,Inactive
15511.0,5,900.53,12,3,Growth Segment
15512.0,4,331.58,156,0,Retention Risk Customers
15513.0,35,26437.05,33,1,Revenue Drivers
15514.0,18,6392.06,12,1,Revenue Drivers
15515.0,1,171.81,387,2,Inactive
15516.0,3,62.43,45,2,Inactive
15517.0,1,267.03,233,2,Inactive
15518.0,15,4189.99,64,1,Revenue Drivers
15519.0,2,344.61,383,2,Inactive
15520.0,1,343.5,2,3,Growth Segment
15521.0,16,7098.24,40,1,Revenue Drivers
15522.0,2,397.99,33,3,Growth Segment
15523.0,16,17259.19,84,1,Revenue Drivers
15524.0,2,591.4,25,3,Growth Segment
15525.0,4,890.22,2,3,Growth Segment
15526.0,2,148.44,33,3,Growth Segment
15527.0,23,5554.89,19,1,Revenue Drivers
15528.0,1,229.33,254,2,Inactive
15529.0,12,4783.66,23,1,Revenue Drivers
15530.0,5,1808.68,22,1,Revenue Drivers
15531.0,2,1972.39,8,3,Growth Segment
15532.0,10,3738.85,25,1,Revenue Drivers
15533.0,3,807.57,19,3,Growth Segment
15534.0,1,162.25,726,2,Inactive
15535.0,6,1044.37,173,0,Retention Risk Customers
15536.0,1,259.09,409,2,Inactive
15537.0,1,110.92,163,2,Inactive
15538.0,6,3358.4,538,0,Retention Risk Customers
15539.0,1,538.46,7,3,Growth Segment
15540.0,2,460.68,11,3,Growth Segment
15541.0,1,85.13000000000001,114,2,Inactive
15542.0,3,855.71,512,0,Retention Risk Customers
15543.0,2,242.26,288,2,Inactive
15544.0,20,7807.89,9,1,Revenue Drivers
15545.0,2,288.96999999999997,54,3,Growth Segment
15546.0,2,1079.1,607,0,Retention Risk Customers
15547.0,26,10057.05,7,1,Revenue Drivers
15548.0,1,158.09,596,2,Inactive
15549.0,8,2334.16,77,1,Revenue Drivers
15550.0,12,2211.05,4,1,Revenue Drivers
15551.0,7,1679.81,37,1,Revenue Drivers
15552.0,2,252.52,217,2,Inactive
15553.0,1,428.93,60,3,Growth Segment
15554.0,1,217.2,278,2,Inactive
15555.0,36,11243.91,12,1,Revenue Drivers
15556.0,1,279.77,24,3,Growth Segment
15557.0,1,468.91,29,3,Growth Segment
15558.0,1,202.68,639,2,Inactive
15559.0,1,1109.4,568,0,Retention Risk Customers
15560.0,2,153.52,398,2,Inactive
15561.0,8,1934.39,12,1,Revenue Drivers
15562.0,3,671.4300000000001,352,0,Retention Risk Customers
15563.0,7,2859.46,22,1,Revenue Drivers
15564.0,2,70.74000000000001,463,2,Inactive
15565.0,2,173.16000000000005,50,2,Inactive
15566.0,2,227.87,393,2,Inactive
15567.0,1,186.01,19,3,Growth Segment
15568.0,3,758.29,3,3,Growth Segment
15569.0,10,3583.45,104,1,Revenue Drivers
15570.0,25,8736.49,7,1,Revenue Drivers
15571.0,14,3892.35,12,1,Revenue Drivers
15572.0,10,3965.2,5,1,Revenue Drivers
15573.0,5,1188.42,32,3,Growth Segment
15574.0,6,1101.44,178,0,Retention Risk Customers
15575.0,1,30.1,620,2,Inactive
15576.0,1,921.37,38,3,Growth Segment
15577.0,5,396.03,151,0,Retention Risk Customers
15578.0,1,127.1,162,2,Inactive
15579.0,5,1250.63,69,3,Growth Segment
15580.0,8,1375.39,377,0,Retention Risk Customers
15581.0,38,7480.4,121,1,Revenue Drivers
15582.0,3,682.9100000000001,25,3,Growth Segment
15583.0,1,95.96,376,2,Inactive
15584.0,6,1268.2,24,3,Growth Segment
15585.0,1,455.3,177,2,Inactive
15586.0,3,1139.1,593,0,Retention Risk Customers
15587.0,7,1522.08,50,1,Revenue Drivers
15588.0,1,579.6,678,2,Inactive
15589.0,3,478.53,256,0,Retention Risk Customers
15590.0,5,1496.6,382,0,Retention Risk Customers
15591.0,3,217.9,583,2,Inactive
15592.0,1,388.58,47,3,Growth Segment
15593.0,1,199.8,71,2,Inactive
15594.0,5,1771.78,16,3,Growth Segment
15595.0,1,357.59999999999997,488,2,Inactive
15596.0,9,2727.72,101,1,Revenue Drivers
15597.0,2,563.37,35,3,Growth Segment
15598.0,2,548.02,53,3,Growth Segment
15599.0,3,1250.06,27,3,Growth Segment
15600.0,4,1199.31,428,0,Retention Risk Customers
15601.0,30,14191.74,11,1,Revenue Drivers
15602.0,16,3137.96,8,1,Revenue Drivers
15603.0,2,88.48,79,2,Inactive
15604.0,1,216.39,52,2,Inactive
15605.0,9,1741.95,36,1,Revenue Drivers
15606.0,17,5230.99,61,1,Revenue Drivers
15607.0,9,1708.97,337,0,Retention Risk Customers
15608.0,5,1785.98,28,3,Growth Segment
15609.0,1,298.48,184,2,Inactive
15610.0,1,112.46,52,2,Inactive
15611.0,26,2997.28,10,1,Revenue Drivers
15612.0,2,195.15,36,3,Growth Segment
15613.0,1,433.72,610,2,Inactive
15614.0,4,3147.36,438,0,Retention Risk Customers
15615.0,47,21373.97,10,1,Revenue Drivers
15616.0,1,317.11,438,2,Inactive
15617.0,3,828.5500000000001,396,0,Retention Risk Customers
15618.0,4,776.851,33,3,Growth Segment
15619.0,1,336.4,11,3,Growth Segment
15620.0,4,1942.36,57,3,Growth Segment
15621.0,4,1293.03,4,3,Growth Segment
15622.0,17,7852.61,43,1,Revenue Drivers
15623.0,8,2437.05,141,0,Retention Risk Customers
15624.0,4,588.13,117,0,Retention Risk Customers
15625.0,9,3236.4,104,1,Revenue Drivers
15626.0,3,1067.52,75,3,Growth Segment
15627.0,2,566.9,457,0,Retention Risk Customers
15628.0,17,5333.08,5,1,Revenue Drivers
15629.0,4,2240.9,450,0,Retention Risk Customers
15630.0,3,1481.4,45,3,Growth Segment
15631.0,1,596.67,642,2,Inactive
15632.0,8,3285.31,16,1,Revenue Drivers
15633.0,13,4335.96,509,0,Retention Risk Customers
15634.0,2,554.65,17,3,Growth Segment
15635.0,1,100.35,396,2,Inactive
15636.0,4,1444.58,90,0,Retention Risk Customers
15637.0,5,797.59,53,3,Growth Segment
15638.0,6,2265.2,379,0,Retention Risk Customers
15639.0,3,1065.08,134,0,Retention Risk Customers
15640.0,29,23494.31,4,1,Revenue Drivers
15641.0,12,5345.55,105,1,Revenue Drivers
15642.0,1,105.78,730,2,Inactive
15643.0,3,664.0,192,0,Retention Risk Customers
15644.0,4,803.54,166,0,Retention Risk Customers
15645.0,3,1055.17,19,3,Growth Segment
15646.0,5,784.8100000000001,158,0,Retention Risk Customers
15647.0,1,169.0,415,2,Inactive
15648.0,2,639.5,204,0,Retention Risk Customers
15649.0,4,1660.35,336,0,Retention Risk Customers
15650.0,2,553.88,522,0,Retention Risk Customers
15651.0,5,1259.06,37,3,Growth Segment
15652.0,5,1405.94,91,0,Retention Risk Customers
15653.0,2,877.44,93,3,Growth Segment
15654.0,2,922.53,9,3,Growth Segment
15655.0,1,560.6700000000001,243,2,Inactive
15656.0,4,748.5,45,3,Growth Segment
15657.0,1,30.0,23,2,Inactive
15658.0,8,2117.27,190,0,Retention Risk Customers
15659.0,3,532.49,44,3,Growth Segment
15660.0,15,2603.69,25,1,Revenue Drivers
15661.0,8,1215.95,317,0,Retention Risk Customers
15662.0,2,283.73,661,2,Inactive
15663.0,1,138.14,106,2,Inactive
15664.0,4,1254.03,51,3,Growth Segment
15665.0,5,3987.07,168,0,Retention Risk Customers
15666.0,2,632.94,472,0,Retention Risk Customers
15667.0,1,301.32,40,3,Growth Segment
15668.0,1,76.32000000000001,218,2,Inactive
15669.0,4,684.34,40,3,Growth Segment
15670.0,2,325.2,297,2,Inactive
15671.0,7,2657.13,19,1,Revenue Drivers
15672.0,1,45.3,725,2,Inactive
15673.0,9,6204.32,88,1,Revenue Drivers
15674.0,13,6948.2300000000005,73,1,Revenue Drivers
15675.0,4,542.04,81,3,Growth Segment
15676.0,3,3435.76,19,1,Revenue Drivers
15677.0,3,1305.63,49,3,Growth Segment
15678.0,3,1825.94,53,3,Growth Segment
15679.0,4,781.28,24,3,Growth Segment
15680.0,10,4028.69,9,1,Revenue Drivers
15681.0,14,2989.7,25,1,Revenue Drivers
15682.0,2,318.24,599,2,Inactive
15683.0,2,524.54,117,3,Growth Segment
15684.0,3,173.95,547,2,Inactive
15685.0,1,55.98,450,2,Inactive
15686.0,1,90.0,420,2,Inactive
15687.0,9,2993.1,9,1,Revenue Drivers
15688.0,1,190.57,419,2,Inactive
15689.0,3,521.03,120,3,Growth Segment
15690.0,2,239.76,4,3,Growth Segment
15691.0,4,571.3,252,0,Retention Risk Customers
15692.0,1,191.04,28,3,Growth Segment
15693.0,1,37.5,659,2,Inactive
15694.0,24,9978.48,1,1,Revenue Drivers
15695.0,4,1131.04,267,0,Retention Risk Customers
15696.0,13,3881.22,33,1,Revenue Drivers
15697.0,1,246.75,690,2,Inactive
15698.0,1,46.2,624,2,Inactive
15699.0,1,309.65,18,3,Growth Segment
15700.0,2,696.68,172,0,Retention Risk Customers
15701.0,4,1529.0,2,3,Growth Segment
15702.0,2,140.39,476,2,Inactive
15703.0,1,211.5,265,2,Inactive
15704.0,6,3734.66,140,1,Revenue Drivers
15705.0,1,143.1,201,2,Inactive
15706.0,4,1060.56,64,3,Growth Segment
15707.0,4,916.98,35,3,Growth Segment
15708.0,9,3887.15,41,1,Revenue Drivers
15709.0,2,327.85,284,2,Inactive
15710.0,1,898.87,417,0,Retention Risk Customers
15711.0,2,420.25,557,2,Inactive
15712.0,12,3472.41,9,1,Revenue Drivers
15713.0,4,839.64,143,0,Retention Risk Customers
15714.0,5,783.96,12,3,Growth Segment
15715.0,5,658.02,556,0,Retention Risk Customers
15716.0,11,2485.26,146,1,Revenue Drivers
15717.0,5,607.0,234,0,Retention Risk Customers
15718.0,1,293.79,540,2,Inactive
15719.0,31,10195.97,33,1,Revenue Drivers
15720.0,2,739.22,24,3,Growth Segment
15721.0,1,471.4,12,3,Growth Segment
15722.0,11,5234.0,36,1,Revenue Drivers
15723.0,4,930.7,365,0,Retention Risk Customers
15724.0,3,310.85,201,2,Inactive
15725.0,1,415.25,15,3,Growth Segment
15726.0,1,321.91,390,2,Inactive
15727.0,15,9371.71,17,1,Revenue Drivers
15728.0,2,544.6,380,0,Retention Risk Customers
15729.0,3,192.55,213,2,Inactive
15730.0,5,1726.58,66,3,Growth Segment
15731.0,1,125.3,554,2,Inactive
15732.0,10,1543.97,212,0,Retention Risk Customers
15733.0,1,162.3,283,2,Inactive
15734.0,4,2263.3,115,0,Retention Risk Customers
15735.0,1,327.68,421,2,Inactive
15736.0,2,1767.12,435,0,Retention Risk Customers
15737.0,8,1188.12,15,3,Growth Segment
15738.0,41,13043.32,19,1,Revenue Drivers
15739.0,1,449.12,66,3,Growth Segment
15740.0,1,154.88,49,2,Inactive
15741.0,2,208.62,458,2,Inactive
15742.0,1,156.87,619,2,Inactive
15743.0,4,775.96,16,3,Growth Segment
15744.0,1,34.8,78,2,Inactive
15745.0,4,1094.59,19,3,Growth Segment
15746.0,1,196.88,134,2,Inactive
15747.0,9,2499.81,13,1,Revenue Drivers
15748.0,3,609.81,40,3,Growth Segment
15749.0,3,44534.3,235,1,Revenue Drivers
15750.0,18,6452.991,3,1,Revenue Drivers
15751.0,11,1380.44,461,0,Retention Risk Customers
15752.0,9,3924.91,40,1,Revenue Drivers
15753.0,1,79.2,305,2,Inactive
15754.0,9,3037.61,51,1,Revenue Drivers
15755.0,17,5993.12,10,1,Revenue Drivers
15756.0,4,528.01,61,3,Growth Segment
15757.0,6,2940.36,66,1,Revenue Drivers
15758.0,1,205.25,25,3,Growth Segment
15759.0,7,830.9300000000001,218,0,Retention Risk Customers
15760.0,2,13916.34,631,0,Retention Risk Customers
15761.0,1,143.05,443,2,Inactive
15762.0,2,583.75,65,3,Growth Segment
15763.0,2,1086.92,32,3,Growth Segment
15764.0,8,4503.08,88,1,Revenue Drivers
15765.0,1,370.63,667,2,Inactive
15766.0,3,831.0600000000001,64,3,Growth Segment
15768.0,34,15308.89,116,1,Revenue Drivers
15769.0,46,88612.52,7,1,Revenue Drivers
15770.0,1,321.45,613,2,Inactive
15771.0,3,1006.54,604,0,Retention Risk Customers
15772.0,1,280.88,418,2,Inactive
15773.0,2,774.52,6,3,Growth Segment
15774.0,6,1288.34,69,3,Growth Segment
15775.0,2,150.5,245,2,Inactive
15776.0,1,241.62,133,2,Inactive
15777.0,7,1762.61,241,0,Retention Risk Customers
15778.0,1,307.95,431,2,Inactive
15779.0,2,124.08,463,2,Inactive
15780.0,3,475.28,184,0,Retention Risk Customers
15781.0,3,345.46,25,3,Growth Segment
15782.0,4,4014.1,10,1,Revenue Drivers
15783.0,1,246.3,11,3,Growth Segment
15784.0,2,848.33,468,0,Retention Risk Customers
15785.0,16,5969.93,33,1,Revenue Drivers
15786.0,5,8501.62,46,1,Revenue Drivers
15787.0,3,933.26,26,3,Growth Segment
15788.0,1,221.83,509,2,Inactive
15789.0,6,1962.01,358,0,Retention Risk Customers
15790.0,1,218.75,10,3,Growth Segment
15791.0,5,3608.34,44,1,Revenue Drivers
15792.0,2,933.84,400,0,Retention Risk Customers
15793.0,8,2399.57,15,1,Revenue Drivers
15794.0,2,777.0,736,0,Retention Risk Customers
15795.0,8,1979.87,150,0,Retention Risk Customers
15796.0,17,5171.63,1,1,Revenue Drivers
15797.0,6,2821.08,113,1,Revenue Drivers
15798.0,3,1535.37,493,0,Retention Risk Customers
15799.0,4,1421.34,76,3,Growth Segment
15800.0,7,1227.07,107,0,Retention Risk Customers
15801.0,3,1063.95,46,3,Growth Segment
15802.0,1,451.42,143,2,Inactive
15803.0,4,1929.66,51,3,Growth Segment
15804.0,13,4206.39,1,1,Revenue Drivers
15805.0,30,10148.93,23,1,Revenue Drivers
15806.0,3,784.58,46,3,Growth Segment
15807.0,5,1817.52,50,3,Growth Segment
15808.0,21,17180.25,306,1,Revenue Drivers
15809.0,7,1274.44,36,3,Growth Segment
15810.0,8,2999.04,79,1,Revenue Drivers
15811.0,7,3486.15,22,1,Revenue Drivers
15812.0,12,5201.47,107,1,Revenue Drivers
15813.0,2,1303.91,208,0,Retention Risk Customers
15814.0,6,2634.44,17,1,Revenue Drivers
15815.0,5,2100.6,64,1,Revenue Drivers
15816.0,2,144.14999999999998,542,2,Inactive
15817.0,3,2766.4,421,0,Retention Risk Customers
15818.0,1,340.5,588,2,Inactive
15819.0,10,3934.79,49,1,Revenue Drivers
